1477.0,592.0,1660.0,525.0,450.0,0.0,0.0
1410.0,576.0,1663.0,508.0,446.0,0.0,0.0
1412.0,574.0,1664.0,511.0,448.0,0.0,0.0
1399.0,580.0,1663.0,511.0,449.0,0.0,0.0
1415.0,580.0,1668.0,511.0,449.0,0.0,0.0
1415.0,577.0,1670.0,510.0,448.0,0.0,0.0
1414.0,582.0,1668.0,530.0,451.0,0.0,0.0
1395.0,575.0,1670.0,505.0,447.0,0.0,0.0
1423.0,579.0,1679.0,511.0,492.0,0.0,0.0
1411.0,577.0,1671.0,511.0,448.0,0.0,0.0
1412.0,576.0,1664.0,511.0,450.0,0.0,0.0
1413.0,580.0,1664.0,511.0,445.0,0.0,0.0
1417.0,577.0,1669.0,511.0,448.0,0.0,0.0
1413.0,553.0,1662.0,511.0,445.0,0.0,0.0
1411.0,574.0,1667.0,493.0,447.0,0.0,0.0
1413.0,574.0,1677.0,511.0,446.0,0.0,0.0
1417.0,573.0,1675.0,511.0,447.0,0.0,0.0
1394.0,578.0,1674.0,511.0,447.0,0.0,0.0
1397.0,576.0,1679.0,511.0,448.0,0.0,0.0
1413.0,575.0,1680.0,511.0,447.0,0.0,0.0
1413.0,576.0,1677.0,509.0,448.0,0.0,0.0
1390.0,576.0,1674.0,511.0,448.0,0.0,0.0
1383.0,575.0,1680.0,511.0,448.0,0.0,0.0
1412.0,579.0,1681.0,511.0,448.0,0.0,0.0
1412.0,576.0,1682.0,511.0,434.0,0.0,0.0
1413.0,576.0,1679.0,511.0,448.0,0.0,0.0
1410.0,576.0,1683.0,511.0,451.0,0.0,0.0
1414.0,579.0,1680.0,511.0,449.0,0.0,0.0
1411.0,578.0,1680.0,511.0,447.0,0.0,0.0
1413.0,581.0,1686.0,511.0,448.0,0.0,0.0
1417.0,578.0,1683.0,511.0,449.0,0.0,0.0
1412.0,576.0,1685.0,511.0,450.0,0.0,0.0
1419.0,576.0,1683.0,511.0,452.0,0.0,0.0
1417.0,573.0,1682.0,511.0,448.0,0.0,0.0
1415.0,576.0,1691.0,511.0,449.0,0.0,0.0
1412.0,574.0,1685.0,511.0,450.0,0.0,0.0
1418.0,578.0,1661.0,523.0,450.0,0.0,0.0
1415.0,577.0,1690.0,511.0,449.0,0.0,0.0
1415.0,578.0,1690.0,511.0,449.0,0.0,0.0
1395.0,581.0,1690.0,506.0,448.0,0.0,0.0
1394.0,576.0,1691.0,511.0,448.0,0.0,0.0
1415.0,578.0,1698.0,511.0,451.0,0.0,0.0
1414.0,580.0,1691.0,511.0,453.0,0.0,0.0
1416.0,581.0,1693.0,511.0,452.0,0.0,0.0
1418.0,578.0,1693.0,511.0,450.0,0.0,0.0
1416.0,579.0,1697.0,511.0,448.0,0.0,0.0
1418.0,581.0,1691.0,511.0,454.0,0.0,0.0
1414.0,582.0,1695.0,522.0,450.0,0.0,0.0
1412.0,570.0,1702.0,523.0,453.0,0.0,0.0
1415.0,577.0,1718.0,530.0,452.0,0.0,0.0
1417.0,579.0,1695.0,524.0,454.0,0.0,0.0
1421.0,577.0,1701.0,525.0,451.0,0.0,0.0
1418.0,581.0,1699.0,490.0,446.0,0.0,0.0
1407.0,569.0,1705.0,527.0,454.0,0.0,0.0
1413.0,583.0,1703.0,523.0,453.0,0.0,0.0
1422.0,576.0,1697.0,524.0,454.0,0.0,0.0
1415.0,579.0,1695.0,511.0,453.0,0.0,0.0
1415.0,580.0,1694.0,525.0,455.0,0.0,0.0
1395.0,585.0,1691.0,528.0,454.0,0.0,0.0
1414.0,579.0,1686.0,527.0,455.0,0.0,0.0
1409.0,580.0,1702.0,511.0,448.0,0.0,0.0
1394.0,579.0,1699.0,525.0,451.0,0.0,0.0
1418.0,582.0,1685.0,525.0,453.0,0.0,0.0
1417.0,567.0,1696.0,511.0,451.0,0.0,0.0
1418.0,571.0,1703.0,525.0,448.0,0.0,0.0
1415.0,576.0,1682.0,526.0,449.0,0.0,0.0
1415.0,582.0,1701.0,511.0,454.0,0.0,0.0
1419.0,582.0,1693.0,511.0,449.0,0.0,0.0
1399.0,579.0,1699.0,501.0,451.0,0.0,0.0
1418.0,583.0,1697.0,522.0,453.0,0.0,0.0
1419.0,579.0,1698.0,527.0,453.0,0.0,0.0
1414.0,587.0,1696.0,525.0,451.0,0.0,0.0
1414.0,579.0,1695.0,511.0,448.0,0.0,0.0
1420.0,578.0,1704.0,525.0,454.0,0.0,0.0
1415.0,581.0,1701.0,497.0,454.0,0.0,0.0
1416.0,576.0,1701.0,506.0,452.0,0.0,0.0
1424.0,581.0,1706.0,527.0,454.0,0.0,0.0
1421.0,580.0,1694.0,528.0,449.0,0.0,0.0
1418.0,567.0,1696.0,511.0,602.0,3674.0,1498.0
1398.0,576.0,1695.0,524.0,451.0,0.0,0.0
1415.0,580.0,1680.0,524.0,449.0,0.0,0.0
1414.0,582.0,1695.0,511.0,451.0,0.0,0.0
1413.0,578.0,1693.0,511.0,451.0,0.0,0.0
1411.0,583.0,1696.0,511.0,449.0,0.0,0.0
1417.0,578.0,1701.0,524.0,451.0,0.0,0.0
1417.0,582.0,1697.0,523.0,884.0,1378.0,4095.0
1415.0,579.0,1695.0,511.0,895.0,1354.0,4095.0
1417.0,579.0,1699.0,511.0,451.0,0.0,0.0
1407.0,579.0,1698.0,511.0,592.0,3711.0,1463.0
1405.0,577.0,1702.0,511.0,450.0,0.0,0.0
1407.0,579.0,1696.0,511.0,600.0,3715.0,1498.0
1407.0,577.0,1681.0,511.0,448.0,0.0,0.0
1407.0,579.0,1703.0,511.0,449.0,0.0,0.0
1403.0,580.0,1701.0,511.0,597.0,3695.0,1491.0
1408.0,581.0,1682.0,511.0,596.0,3689.0,1492.0
1408.0,579.0,1699.0,511.0,449.0,0.0,0.0
1408.0,579.0,1706.0,511.0,450.0,0.0,0.0
1417.0,579.0,1697.0,511.0,858.0,1367.0,3829.0
1414.0,583.0,1699.0,511.0,871.0,1367.0,4095.0
1411.0,579.0,1703.0,511.0,890.0,1363.0,4095.0
1411.0,589.0,1701.0,528.0,885.0,1360.0,4095.0
1413.0,584.0,1703.0,511.0,574.0,1364.0,758.0
1406.0,577.0,1696.0,511.0,449.0,0.0,0.0
1402.0,576.0,1700.0,511.0,447.0,0.0,0.0
1407.0,576.0,1701.0,511.0,446.0,0.0,0.0
1409.0,580.0,1680.0,511.0,448.0,0.0,0.0
1403.0,582.0,1707.0,511.0,451.0,0.0,0.0
1584.0,810.0,1866.0,773.0,4070.0,220.0,0.0
1586.0,822.0,1865.0,768.0,4066.0,225.0,0.0
1603.0,823.0,1866.0,773.0,4070.0,219.0,0.0
1587.0,826.0,1865.0,769.0,4027.0,223.0,0.0
1405.0,575.0,1686.0,511.0,451.0,0.0,0.0
1648.0,823.0,1866.0,4095.0,692.0,0.0,0.0
1654.0,825.0,1868.0,4095.0,698.0,0.0,0.0
1657.0,830.0,1870.0,4095.0,703.0,0.0,0.0
1636.0,825.0,1869.0,4095.0,701.0,0.0,0.0
1394.0,579.0,1706.0,511.0,448.0,0.0,0.0
1417.0,580.0,1711.0,511.0,443.0,0.0,0.0
1410.0,563.0,1707.0,511.0,453.0,0.0,0.0
1393.0,577.0,1699.0,511.0,448.0,0.0,0.0
1409.0,577.0,1680.0,511.0,889.0,1374.0,4095.0
1409.0,576.0,1699.0,511.0,887.0,1351.0,4095.0
1409.0,577.0,1701.0,500.0,893.0,1343.0,4095.0
1411.0,578.0,1707.0,511.0,448.0,0.0,0.0
1414.0,565.0,1705.0,511.0,596.0,3677.0,1479.0
1412.0,582.0,1709.0,511.0,597.0,3733.0,1459.0
1410.0,581.0,1707.0,511.0,599.0,3727.0,1479.0
1409.0,581.0,1709.0,511.0,596.0,3706.0,1477.0
1412.0,578.0,1709.0,511.0,449.0,0.0,0.0
1411.0,584.0,1711.0,511.0,449.0,0.0,0.0
1412.0,580.0,1707.0,511.0,449.0,0.0,0.0
1413.0,579.0,1709.0,511.0,595.0,3733.0,1472.0
1413.0,581.0,1712.0,511.0,451.0,0.0,0.0
1414.0,582.0,1707.0,511.0,448.0,0.0,0.0
1413.0,583.0,1709.0,511.0,599.0,3683.0,1478.0
1412.0,579.0,1713.0,511.0,448.0,0.0,0.0
1410.0,580.0,1712.0,511.0,450.0,0.0,0.0
1415.0,580.0,1709.0,511.0,890.0,1351.0,4095.0
1396.0,578.0,1712.0,511.0,449.0,0.0,0.0
1414.0,579.0,1712.0,511.0,438.0,0.0,0.0
1414.0,570.0,1715.0,526.0,453.0,0.0,0.0
1413.0,586.0,1712.0,511.0,829.0,1337.0,3472.0
1417.0,581.0,1713.0,511.0,445.0,0.0,0.0
1410.0,577.0,1712.0,511.0,451.0,0.0,0.0
1395.0,578.0,1712.0,523.0,449.0,0.0,0.0
1412.0,582.0,1712.0,511.0,448.0,0.0,0.0
1409.0,576.0,1689.0,511.0,449.0,0.0,0.0
4095.0,848.0,1840.0,721.0,635.0,0.0,0.0
1410.0,578.0,1712.0,511.0,448.0,0.0,0.0
1483.0,592.0,1730.0,530.0,460.0,0.0,0.0
1483.0,592.0,1726.0,528.0,461.0,0.0,0.0
1413.0,581.0,1719.0,527.0,453.0,0.0,0.0
1483.0,592.0,1726.0,528.0,459.0,0.0,0.0
4095.0,4095.0,2011.0,887.0,784.0,0.0,0.0
4095.0,4095.0,2271.0,903.0,794.0,0.0,0.0
4095.0,853.0,1866.0,727.0,641.0,0.0,0.0
1470.0,593.0,1741.0,530.0,460.0,0.0,0.0
1415.0,583.0,1733.0,526.0,453.0,0.0,0.0
1409.0,573.0,1729.0,525.0,454.0,0.0,0.0
1411.0,577.0,1729.0,526.0,451.0,0.0,0.0
1410.0,579.0,1729.0,525.0,453.0,0.0,0.0
1414.0,585.0,1734.0,524.0,451.0,0.0,0.0
1410.0,586.0,1728.0,527.0,454.0,0.0,0.0
1409.0,586.0,1718.0,524.0,455.0,0.0,0.0
1411.0,585.0,1742.0,525.0,451.0,0.0,0.0
1409.0,583.0,1743.0,528.0,451.0,0.0,0.0
1412.0,585.0,1742.0,526.0,455.0,0.0,0.0
1409.0,583.0,1741.0,526.0,452.0,0.0,0.0
1412.0,581.0,1733.0,524.0,453.0,0.0,0.0
1411.0,583.0,1739.0,526.0,458.0,0.0,0.0
1411.0,583.0,1739.0,525.0,451.0,0.0,0.0
1408.0,582.0,1745.0,525.0,454.0,0.0,0.0
1410.0,582.0,1744.0,500.0,454.0,0.0,0.0
1413.0,587.0,1744.0,527.0,450.0,0.0,0.0
1415.0,586.0,1728.0,527.0,453.0,0.0,0.0
1409.0,584.0,1747.0,526.0,445.0,0.0,0.0
1409.0,583.0,1749.0,504.0,450.0,0.0,0.0
1397.0,586.0,1747.0,502.0,454.0,0.0,0.0
1411.0,583.0,1751.0,527.0,455.0,0.0,0.0
1408.0,583.0,1749.0,528.0,454.0,0.0,0.0
1407.0,566.0,1746.0,525.0,456.0,0.0,0.0
1408.0,581.0,1746.0,527.0,457.0,0.0,0.0
1408.0,581.0,1751.0,526.0,455.0,0.0,0.0
1404.0,583.0,1749.0,525.0,458.0,0.0,0.0
1406.0,582.0,1749.0,527.0,454.0,0.0,0.0
1413.0,585.0,1751.0,525.0,455.0,0.0,0.0
1412.0,582.0,1751.0,524.0,456.0,0.0,0.0
1411.0,587.0,1755.0,528.0,438.0,0.0,0.0
1410.0,581.0,1747.0,511.0,455.0,0.0,0.0
1395.0,581.0,1750.0,528.0,451.0,0.0,0.0
1413.0,566.0,1747.0,526.0,453.0,0.0,0.0
1409.0,589.0,1751.0,525.0,453.0,0.0,0.0
1411.0,587.0,1751.0,528.0,455.0,0.0,0.0
1413.0,589.0,1755.0,527.0,448.0,0.0,0.0
1415.0,590.0,1750.0,507.0,603.0,3711.0,1463.0
1412.0,587.0,1754.0,528.0,455.0,0.0,0.0
1413.0,588.0,1757.0,527.0,455.0,0.0,0.0
1411.0,596.0,1757.0,528.0,458.0,0.0,0.0
1417.0,592.0,1754.0,529.0,607.0,3632.0,1472.0
1411.0,585.0,1753.0,526.0,455.0,0.0,0.0
1413.0,591.0,1754.0,528.0,794.0,1359.0,3108.0
1413.0,581.0,1757.0,526.0,445.0,0.0,0.0
1409.0,589.0,1751.0,528.0,774.0,1347.0,2947.0
1415.0,588.0,1755.0,527.0,455.0,0.0,0.0
1415.0,587.0,1731.0,523.0,646.0,1325.0,1758.0
1415.0,588.0,1755.0,528.0,458.0,0.0,0.0
1413.0,589.0,1758.0,528.0,458.0,0.0,0.0
1418.0,589.0,1758.0,528.0,457.0,0.0,0.0
1411.0,586.0,1755.0,511.0,453.0,0.0,0.0
1410.0,583.0,1751.0,524.0,432.0,0.0,0.0
1587.0,826.0,1904.0,775.0,4049.0,238.0,0.0
1409.0,583.0,1753.0,528.0,458.0,0.0,0.0
1658.0,831.0,1919.0,4095.0,698.0,0.0,0.0
1405.0,560.0,1731.0,525.0,450.0,0.0,0.0
1589.0,827.0,1902.0,771.0,4058.0,208.0,0.0
1408.0,585.0,1731.0,523.0,453.0,0.0,0.0
1410.0,583.0,1747.0,499.0,453.0,0.0,0.0
1409.0,583.0,1748.0,508.0,454.0,0.0,0.0
1410.0,583.0,1745.0,511.0,450.0,0.0,0.0
1408.0,579.0,1743.0,505.0,445.0,0.0,0.0
1411.0,582.0,1742.0,525.0,453.0,0.0,0.0
1478.0,592.0,1735.0,531.0,463.0,0.0,0.0
4095.0,849.0,1883.0,723.0,639.0,0.0,0.0
4095.0,4095.0,2257.0,4095.0,895.0,0.0,0.0
4095.0,4095.0,4095.0,4095.0,1061.0,3680.0,1281.0
4095.0,4095.0,4095.0,4095.0,1066.0,3685.0,1314.0
4095.0,4095.0,4095.0,4095.0,1073.0,3677.0,1360.0
4095.0,4095.0,4095.0,4095.0,1071.0,3674.0,1345.0
4095.0,883.0,1907.0,725.0,641.0,0.0,0.0
1447.0,589.0,1731.0,528.0,455.0,0.0,0.0
1467.0,591.0,1729.0,527.0,461.0,0.0,0.0
1463.0,574.0,1737.0,528.0,448.0,0.0,0.0
1471.0,592.0,1740.0,530.0,459.0,0.0,0.0
1470.0,588.0,1740.0,528.0,462.0,0.0,0.0
1467.0,594.0,1744.0,511.0,464.0,0.0,0.0
1466.0,593.0,1730.0,510.0,459.0,0.0,0.0
1467.0,593.0,1725.0,528.0,458.0,0.0,0.0
1477.0,598.0,1744.0,534.0,463.0,0.0,0.0
1467.0,595.0,1751.0,530.0,464.0,0.0,0.0
1468.0,597.0,1744.0,533.0,463.0,0.0,0.0
1469.0,594.0,1733.0,530.0,615.0,3664.0,1520.0
1472.0,597.0,1741.0,531.0,464.0,0.0,0.0
1471.0,581.0,1749.0,533.0,465.0,0.0,0.0
1472.0,598.0,1723.0,534.0,610.0,3703.0,1487.0
1467.0,592.0,1743.0,530.0,611.0,3694.0,1486.0
1463.0,601.0,1747.0,531.0,611.0,3697.0,1487.0
1471.0,595.0,1751.0,511.0,464.0,0.0,0.0
1461.0,592.0,1741.0,530.0,893.0,1347.0,4095.0
1465.0,597.0,1739.0,531.0,898.0,1347.0,4095.0
1471.0,576.0,1743.0,530.0,898.0,1345.0,4095.0
1469.0,595.0,1744.0,531.0,897.0,1344.0,4095.0
1469.0,593.0,1745.0,528.0,898.0,1318.0,4095.0
1471.0,594.0,1741.0,532.0,903.0,1335.0,4095.0
1507.0,607.0,1745.0,534.0,901.0,1337.0,4095.0
1458.0,599.0,1743.0,533.0,903.0,1343.0,4095.0
1510.0,602.0,1726.0,538.0,907.0,1344.0,4095.0
1482.0,599.0,1745.0,537.0,464.0,0.0,0.0
1482.0,596.0,1745.0,533.0,464.0,0.0,0.0
1349.0,576.0,1683.0,511.0,447.0,0.0,0.0
1466.0,593.0,1744.0,528.0,461.0,0.0,0.0
1460.0,592.0,1742.0,528.0,461.0,0.0,0.0
1426.0,587.0,1683.0,523.0,451.0,0.0,0.0
1418.0,583.0,1717.0,528.0,446.0,0.0,0.0
1419.0,585.0,1747.0,525.0,455.0,0.0,0.0
1421.0,585.0,1736.0,528.0,454.0,0.0,0.0
4095.0,850.0,1856.0,720.0,636.0,0.0,0.0
4095.0,4095.0,2022.0,883.0,784.0,0.0,0.0
4095.0,4095.0,2368.0,4033.0,899.0,0.0,0.0
4095.0,4095.0,2349.0,891.0,797.0,0.0,0.0
4095.0,4095.0,2385.0,3761.0,897.0,0.0,0.0
1472.0,591.0,1746.0,528.0,461.0,0.0,0.0
1450.0,583.0,1713.0,511.0,453.0,0.0,0.0
1462.0,587.0,1728.0,526.0,453.0,0.0,0.0
1461.0,585.0,1713.0,526.0,455.0,0.0,0.0
1438.0,578.0,1691.0,511.0,449.0,0.0,0.0
1467.0,589.0,1728.0,527.0,453.0,0.0,0.0
1478.0,590.0,1714.0,528.0,454.0,0.0,0.0
1477.0,591.0,1739.0,526.0,455.0,0.0,0.0
1477.0,590.0,1744.0,528.0,457.0,0.0,0.0
1484.0,592.0,1749.0,530.0,461.0,0.0,0.0
1483.0,591.0,1754.0,528.0,458.0,0.0,0.0
1485.0,592.0,1753.0,511.0,448.0,0.0,0.0
1484.0,593.0,1751.0,531.0,462.0,0.0,0.0
1485.0,592.0,1729.0,528.0,459.0,0.0,0.0
1487.0,592.0,1759.0,529.0,461.0,0.0,0.0
1484.0,593.0,1759.0,529.0,460.0,0.0,0.0
1466.0,595.0,1759.0,533.0,462.0,0.0,0.0
1486.0,592.0,1755.0,528.0,459.0,0.0,0.0
1486.0,574.0,1759.0,529.0,461.0,0.0,0.0
1487.0,592.0,1763.0,529.0,459.0,0.0,0.0
1486.0,592.0,1763.0,531.0,458.0,0.0,0.0
1488.0,592.0,1762.0,531.0,461.0,0.0,0.0
1486.0,592.0,1763.0,531.0,462.0,0.0,0.0
1487.0,593.0,1764.0,533.0,462.0,0.0,0.0
1488.0,594.0,1770.0,533.0,461.0,0.0,0.0
1487.0,592.0,1771.0,532.0,462.0,0.0,0.0
1488.0,593.0,1770.0,532.0,460.0,0.0,0.0
